2006.01.01|00|A1|2|0|23108|18509|14656|0|0|0|0|0|3853|0|4040|0|0|558|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|00|A1|1|0|23108|18509|14656|0|0|0|0|0|3853|0|79531|0|0|558|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|00|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|197254|0|131304|114219|0|65950|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|00|A3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|197254|0|131304|1804000|0|65950|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|00|A7|2|197254|0|0|0|0|0|0|0|0|0|114219|0|0|0|0|65950|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|00|A7|1|197254|0|0|0|0|0|0|0|0|0|1804000|0|0|0|0|65950|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|01|A1|2|0|762|688|426|0|0|0|0|0|262|0|48|0|0|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|01|A1|1|0|762|688|426|0|0|0|0|0|262|0|831|0|0|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|01|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15668|0|8423|8213|0|7245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|01|A3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15668|0|8423|118293|0|7245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|01|A7|2|15668|0|0|0|0|0|0|0|0|0|8213|0|0|0|0|7245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|01|A7|1|15668|0|0|0|0|0|0|0|0|0|118293|0|0|0|0|7245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|02|A1|2|0|546|450|450|0|0|0|0|0|0|0|68|0|0|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|02|A1|1|0|546|450|450|0|0|0|0|0|0|0|1528|0|0|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|02|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3509|0|3509|3214|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|02|A3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3509|0|3509|50609|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|02|A7|2|3509|0|0|0|0|0|0|0|0|0|3214|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|02|A7|1|3509|0|0|0|0|0|0|0|0|0|50609|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|03|A1|2|0|527|409|409|0|0|0|0|0|0|0|94|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|03|A1|1|0|527|409|409|0|0|0|0|0|0|0|1575|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|03|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2730|0|2730|2349|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|03|A3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2730|0|2730|35562|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|03|A7|2|2730|0|0|0|0|0|0|0|0|0|2349|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|03|A7|1|2730|0|0|0|0|0|0|0|0|0|35562|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|05|A1|2|0|4366|3717|1834|0|0|0|0|0|1883|0|602|0|0|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|05|A1|1|0|4366|3717|1834|0|0|0|0|0|1883|0|12281|0|0|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|05|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|44285|0|14670|12397|0|29615|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|05|A3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|44285|0|14670|169568|0|29615|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|05|A7|2|44285|0|0|0|0|0|0|0|0|0|12397|0|0|0|0|29615|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|05|A7|1|44285|0|0|0|0|0|0|0|0|0|169568|0|0|0|0|29615|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|06|A1|2|0|574|432|432|0|0|0|0|0|0|0|125|0|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|06|A1|1|0|574|432|432|0|0|0|0|0|0|0|2366|0|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|06|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3139|0|3139|2586|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|06|A3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3139|0|3139|35471|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|06|A7|2|3139|0|0|0|0|0|0|0|0|0|2586|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|06|A7|1|3139|0|0|0|0|0|0|0|0|0|35471|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|07|A1|2|0|300|252|252|0|0|0|0|0|0|0|44|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|07|A1|1|0|300|252|252|0|0|0|0|0|0|0|884|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|07|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2569|0|2569|2358|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|07|A3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2569|0|2569|33075|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|07|A7|2|2569|0|0|0|0|0|0|0|0|0|2358|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|07|A7|1|2569|0|0|0|0|0|0|0|0|0|33075|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|08|A1|2|0|338|296|296|0|0|0|0|0|0|0|34|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|08|A1|1|0|338|296|296|0|0|0|0|0|0|0|611|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|08|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2707|0|2707|2538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|08|A3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2707|0|2707|37354|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|08|A7|2|2707|0|0|0|0|0|0|0|0|0|2538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|08|A7|1|2707|0|0|0|0|0|0|0|0|0|37354|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|09|A1|2|0|249|185|185|0|0|0|0|0|0|0|56|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|09|A1|1|0|249|185|185|0|0|0|0|0|0|0|712|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2006.01.01|09|A3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1173|0|1173|960|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
